product_name,product_review,user_rating
Kentucky Brunch Brand Stout,"Rated by michalpingwin 4.41 /5 rDev -8.7% look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4 |  overall: 4.5 Good Mar 25, 2025 Report",4.41
Black Tuesday,"Reviewed by vette2006c5r from Minnesota 4.95 /5 rDev +9% look: 4.5 | smell: 5 | taste: 5 | feel: 4.75 |  overall: 5 Black Tuesday pours black with a small, long-lasting tan head. The aroma is sweet figs and bourbon. The flavor is big, bold, and hot but it blends in with all the dark chocolate notes and sweet bourbon notes. Good, thick body. Overall, just about a perfect stout. Huge flavors, and completely hides the 19.5 abv. Jan 21, 2024 Report",4.95
Black Tuesday,"Reviewed by Beers-es from Virginia 4.5 /5 rDev -0.9% look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 |  overall: 4.5 On tap into an 8 oz snifter, pours pitch black, as per the name. Smell and taste feature a complex blend of raisins, chocolate, coffee, vanilla, oak and bourbon. The alcohol warms going down, but is very well hidden. Not overly thick or sweet. Outstanding beer. Jan 15, 2024 Report",
Black Tuesday,"Reviewed by Rug from Massachusetts 4.37 /5 rDev -3.7% look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.5 |  overall: 4.5 2021 vintage Somehow I’ve had like 4 Black Tuesday variants but this is my first time trying thr base beer. I’ve wanted to try it for quite some time and never saw it around so I was surprised when it popped up on Tavour recently. Let’s pop this beast open and find out what it has to offer Pours completely pitch black with a finger of creamy tan head that quickly fades to a thin ring and leaves minimal lacing The nose is very bold, and surprisingly not even that boozy. I’m picking up on aromas of cocoa powder, raisin, vanilla bean, molasses, toasted oak, brown sugar, sweet bourbon, light roast coffee, burnt caramel, black cherry, and light leather The complexity is dialed back in taste in favor of something more bourbon-forward, but it’s still damn good. On the front end of the sip I’m tasting sweet bourbon, raisin, dark chocolate, molasses, charred oak, vanilla bean, black cherry, light brown sugar, and cinnamon. The swallow brings notes of charred iak, sweet bourbon, black cherry, molasses, dark chocolate, raisin, smoky tobacco, and vanilla bean A medium full body pairs with gentle carbonation, resulting in a slick beer. Finishes mostly dry with some heat but drinks significantly below its abv This is a classic for a reason so I just had to give it a bump in the overall. Great stuff Jan 14, 2024 Report",4.37
Black Tuesday,"Reviewed by sjrider from California 4.46 /5 rDev -1.8% look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 |  overall: 4.5 Bottle pour, 2021 edition - dark as used motor oil with short foamy khaki head leaving a ring of tiny bubbles. Nose is boozy barrel with dark stone fruit and hints of brown sugar, cocoa, and roasty malt . Taste follows with lingering oak and a bit of alcohol creep on the finish. Jan 09, 2024 Report",4.46
Black Tuesday,"Reviewed by Blogjackets from Ohio 4.47 /5 rDev -1.5% look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 |  overall: 4.5 2016 version. Poured from bottle, the body is black with little head and lacing. Aroma is a boozy delight. Sweet bourbon with notes of dark fruits, oak, caramel, and vanilla. Taste thankfully follows nose as the booze is front and center. Despite this bourbon bring featured, it's never too hot despite the huge ABV. The booze is never hidden, but I would not had guessed anything near 20%. As it warms. a flavor arises that reminds me a bit of flat Coca Cola. Perhaps a wee bit of coconut. Delightful. Mouthfeel is good, soft and pleasing, with just enough carbonation. A very enjoyable stout that was still vibrant and powerful after aging for 7 years. Jan 01, 2024 Report",4.47
Black Tuesday,"Reviewed by russpowell from Arkansas 4.59 /5 rDev +1.1% look: 2 | smell: 4.75 | taste: 4.75 | feel: 4.75 |  overall: 4.75 Pours an effervescent hazel/chestnut with one finger of fast failing mocha colored head.  No head retention or lacing S: Dark fruit, Bourbon Barrel, hints of coconut & dark cherries once warm T:  Follows the nose, some cola & molasses notes, plus leafy hops up front. Some coffee, dark chocolate, a little vanilla as this beer warms up, along with oaky char, dark cherry & figs, plus some pleasing, warming Bourbon notes.  Finishes with boozy dark chocolate cherry notes, a touch of vanilla, brown sugar, maple & oaky dryness. plus a kiss of Bourbon MF:  Fairly chewy, minimal carbonation, pretty darn warming Great & very potent take on the style.  Great drinkability for the heft. Thrilled to have to finally tried this longtime     want!  This beer just got better the warmer it got. Dec 31, 2023 Report",4.59
Black Tuesday,"Reviewed by Parmesan from Colorado 3.56 /5 rDev -21.6% look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 |  overall: 3.5 L:  Pours a dark brown black that is a little thinner than expected, but has a small tan head that is larger than expected due to the alcohol and a nice lacing. S:  Some brown sugar and molasses, notes of vanilla, a very strong bourbon alcohol a light fig but the alcohol is huge in this and a bit over the top. T:  Lots of bourbon in this one, some fig and vanilla, a bit of molasses and brown sugar.  This beer seems really far to the boozey ide and I feel like could use some more balance by showing off the more aspects of the base beer, than just the barrel aging.  The barrel aging seems a little heavy handed to me. F:  Oily and slick mouthfeel, little tingling off the tongue from the high alcohol of this beer. O:  Honestly I wasn't super impressed with this beer.  I prefer my imperial stouts to be a nice balance between the base beer and the barrel aging and I just felt like the bourbon barrel aging was heavy handed on this year.  I believe this is a 2023 bottle. Dec 31, 2023 Report",3.56
Black Tuesday,"Rated by micada from New York 4.23 /5 rDev -6.8% look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 |  overall: 4.25 Leather, raisin, slap in the face ABV. Opened at a Mortalis line crawl share because it’s a beast. Dec 30, 2023 Report",4.23
Black Tuesday,"Reviewed by BillAfromSoCal from California 4.85 /5 rDev +6.8% look: 4.25 | smell: 4.75 | taste: 5 | feel: 5 |  overall: 4.75 On nitro, from the tap.  Pours black as midnight with the merest hint of tan head of quite short duration (perhaps because this variant was on nitro).  Heavy body. Smell and taste are strong bourbon barrel influence.  The ABV makes it tough to enjoy more than about 8 oz.  It is a great sipper, though Nov 19, 2023 Report",4.85
Black Tuesday,"Reviewed by BalancingBrooms from California 4.75 /5 rDev +4.6% look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 |  overall: 4.75 2023, Drank 10/2023 Pours like motor oil with a thin mocha head, lingers like oil on the glass.  Nose is chocolate, oak, bourbon, and hints of espresso. Taste opens with huge notes of espresso, waves of milk chocolate to dark bakers chocolate with a smooth bourbon barrel ending. Body is full with medium carbonation. Ends with a lingering chocolate and bourbon, with an almost meaty/umami finish that is so balanced.  Overall an amazing beer, glad I bought extra and so happy to share with my friends. The bourbon is so smooth and balanced unlike BCBS, this is becoming my ideal bourbon beer. Can’t even perceive the alcohol, and so balanced in true Bruery fashion, simply amazing. Oct 13, 2023 Report",4.75
Black Tuesday,"Reviewed by NCSapiens from Indiana 4.07 /5 rDev -10.4% look: 4.25 | smell: 4 | taste: 4 | feel: 4 |  overall: 4.25 Well, this will definitely get you lit. If you want a clean, bourbon forward stout then look no further. The barrel is over the top but still under control, which makes for an exquisite tasting experience. Aug 31, 2023 Report",4.07
Black Tuesday,"Reviewed by DokiDokiLitFam from New Jersey 4.52 /5 rDev -0.4% look: 4 | smell: 4.5 | taste: 4.75 | feel: 4 |  overall: 4.5 Finally gotten my hands on a Black Tuesday. 2021 Version. 18.9% ABV Pours out a very dark brown liquid with some translucence during the travel from the bottle to the glass. No foam whatsoever. No surprise there. There is a creamy appearance to it though. Like chocolate milk towards the center with more light penetration on the outer edges. Nose is straight up strong bourbon and oak against a huge roasted malt backdrop. Ethanol is defintely showing itself. Chocolate is prevalent here as well. Sweet confection, like a rich caramel, interacts with the chocolate and brightens it up. On the palate, we've got that huge bourbon for sure. Oak tannins are strong on this one. That chocolate shows up but gets overshadowed by both barrel influence and roasted malt. Some savory notes permeate this brew. This aspect always reminds me of well done street cart pretzels. On the back end there is a beautiful dark chocolate covered coffee bean note that lingers for quite some time. Mouthfeel brings heat not only from the ABV but the tannins as well. Hot and drying. Probably would be better off drinking this in the dead of winter, but alas, here I am in the dog days of summer. Overall, while I very much enjoyed this brew, the time its taken me to snag this bottle combined with the ever rising prices of, well everything, this one didn't quite live up to the reputation placed upon it. Perhaps I should have aged this one a little longer. Anyway, despite that, great brew, but other breweries do great things that are similar and less costly and even more available. Jul 05, 2023 Report",4.52
Black Tuesday,"Reviewed by LiquidAmber from Washington 4.3 /5 rDev -5.3% look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 |  overall: 4.25 2021 can stored in a cooler. Pours a very dark mahogany brown, appearing opaque black in the glass with a fizzy, one finger light khaki head that quickly dissipates to sparse patches with slight lacing. Aroma of dark toasted malt, bourbon, dry caramel, chocolate; boozy. Flavor is bourbon, dark toasted malt, bakers chocolate, raisins, dry caramel, oaky vanilla and a touch of licorice. Hot boozy bourbon finish. Medium bodied with light to moderate creaminess and sharp carbonation. I've tried a lot of bourbon barrel stouts in my day, and this is the most bourbon forward that I can remember; almost like a bourbon boilermaker that was extra heavy on the whiskey. Fortunately, there is a lot of flavor in the base too, with good chocolate and oak, some dark fruit and caramel that are more reminiscent of a blended strong ale. I was concerned with the fizzy pour, but despite the quick fade of the head, there is plenty of carbonation. There is a lot of intense flavor at the start of the taste, but the bourbon alcohol kicks in and dominates the finish; nice oak and bourbon in the lingering finish. The two years this can has on it has not seemed to mellow the flavor much (and if it has, glad I got an aged one). I expected a big, boozy stout and this delivered. It is a bit on the unbalanced side from the barrel effect, but enjoyable. I'm glad about the sensible 16oz. can over the traditional The Bruery 750s. Glad I had a chance to taste this classic. Jun 13, 2023 Report",
Black Tuesday,"Reviewed by DoctorZombies from Florida 4.47 /5 rDev -1.5% look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 |  overall: 4.5 Poured at 54°. Black body with some ruby see-through and good clarity; light brown rocky head dissolved quickly leaving no cap retention, ring nor lace; thick legs sheet the glass on swirl. Nose is bourbon and black licorice; boozy hot retro nasal; molasses as beer warms. Bourbon and bittersweet dark chocolate entry; oaky vanilla; molasses middle; hot phenolic finish. Hot mouth warmth from 18.9% abv; alcohol bite on tip and sides of tongue; full, non adjuncty body; silky feel, light carbonation; barrel dry finish. Overall, you better like boozy (and I do); layers of base and barrel flavors which are well balanced all but for the alcohol which is hot; dry oaky linger; definitely a beer to be enjoyed one sip at a time. Mar 11, 2023 Report",4.47
Black Tuesday,"Reviewed by Resistance88 from California 3.53 /5 rDev -22.2% look: 4 | smell: 4 | taste: 3.25 | feel: 3.25 |  overall: 3.5 2014 Bruery Black Tuesday 19.7% Seen these on shelves for $50 dollars and it honestly just tastes like Deths Tar just a bit thinner and a bit less sweety but more boozy even after 8+years . Poured out very light brown( i expected a darker and thicker pour for obvious reasons)and settles dark brown into glass. No head whatsoever. A lil bit of bubbles swimmin up like salmon . Tastes is dark chocolate, caramel , big dark fruit and heavily roasted malts with a harsh boozy finish. Nothing special. Way too boozy as well. I feel the burn in my stomach from each sip and it gotten bit overwhelming after 4 sips. Mouthfeel is too thin for the high abv in my opinion. Always wanted to try this one and very happy I did. To whoever sent me this one a million thanks cuz Much happier i didn't get suckered in to paying what those bastards are asking for these bottles . I'm not afan of The Bruery mainly cuz of the prices they charge( i get it gotta pay for barrel storage)and weird ass beers they make , but may buy one So Happens It's Tuesday once a year in pint can . Overall I can see why no ones gives a fuck about these guys anymore. This is nothing special compared to a lot of stuff on shelves now and tastes way too hot even after 8 years. Makes sense why most members of their beerclub have 750s spoiling in their cellars cuz this is hard to finish and can't imagine getting through half the bottle alone. Update  : still have 1/3rd of the bottle in my fridge 3 days later cuz i didn't wanna drink anymore. The price they charge for these is a crime. Pro Tip: If you been wondering about this and don't wanna buy cuz of the price tag just buy a bottle of bourbon ... you'll be better off Jan 23, 2023 Report",3.53
